,State, Facility Name, Facility ID (ORISPL), Unit ID, Year, Owner, Representative (Primary), County Code, Facility Latitude, Facility Longitude, Fuel Type (Primary), Commercial Operation Date
2164,NY,Astoria Gas Turbine Power,55243,CT3-2B,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2165,NY,Astoria Gas Turbine Power,55243,CT3-2B,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2166,NY,Astoria Gas Turbine Power,55243,CT3-2B,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2167,NY,Astoria Gas Turbine Power,55243,CT3-2B,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2168,NY,Astoria Gas Turbine Power,55243,CT3-3A,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2169,NY,Astoria Gas Turbine Power,55243,CT3-3A,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2170,NY,Astoria Gas Turbine Power,55243,CT3-3A,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2171,NY,Astoria Gas Turbine Power,55243,CT3-3A,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2172,NY,Astoria Gas Turbine Power,55243,CT3-3A,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2173,NY,Astoria Gas Turbine Power,55243,CT3-3A,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2174,NY,Astoria Gas Turbine Power,55243,CT3-3A,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2175,NY,Astoria Gas Turbine Power,55243,CT3-3B,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2176,NY,Astoria Gas Turbine Power,55243,CT3-3B,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2177,NY,Astoria Gas Turbine Power,55243,CT3-3B,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2178,NY,Astoria Gas Turbine Power,55243,CT3-3B,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2179,NY,Astoria Gas Turbine Power,55243,CT3-3B,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2180,NY,Astoria Gas Turbine Power,55243,CT3-3B,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2181,NY,Astoria Gas Turbine Power,55243,CT3-3B,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2182,NY,Astoria Gas Turbine Power,55243,CT3-4A,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2183,NY,Astoria Gas Turbine Power,55243,CT3-4A,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2184,NY,Astoria Gas Turbine Power,55243,CT3-4A,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2185,NY,Astoria Gas Turbine Power,55243,CT3-4A,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2186,NY,Astoria Gas Turbine Power,55243,CT3-4A,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2187,NY,Astoria Gas Turbine Power,55243,CT3-4A,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2188,NY,Astoria Gas Turbine Power,55243,CT3-4A,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2189,NY,Astoria Gas Turbine Power,55243,CT3-4B,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2190,NY,Astoria Gas Turbine Power,55243,CT3-4B,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2191,NY,Astoria Gas Turbine Power,55243,CT3-4B,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2192,NY,Astoria Gas Turbine Power,55243,CT3-4B,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2193,NY,Astoria Gas Turbine Power,55243,CT3-4B,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2194,NY,Astoria Gas Turbine Power,55243,CT3-4B,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2195,NY,Astoria Gas Turbine Power,55243,CT3-4B,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2196,NY,Astoria Gas Turbine Power,55243,CT4-1A,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2197,NY,Astoria Gas Turbine Power,55243,CT4-1A,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2198,NY,Astoria Gas Turbine Power,55243,CT4-1A,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2199,NY,Astoria Gas Turbine Power,55243,CT4-1A,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2200,NY,Astoria Gas Turbine Power,55243,CT4-1A,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2201,NY,Astoria Gas Turbine Power,55243,CT4-1A,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2202,NY,Astoria Gas Turbine Power,55243,CT4-1A,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2203,NY,Astoria Gas Turbine Power,55243,CT4-1B,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2204,NY,Astoria Gas Turbine Power,55243,CT4-1B,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2205,NY,Astoria Gas Turbine Power,55243,CT4-1B,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2206,NY,Astoria Gas Turbine Power,55243,CT4-1B,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2207,NY,Astoria Gas Turbine Power,55243,CT4-1B,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2208,NY,Astoria Gas Turbine Power,55243,CT4-1B,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2209,NY,Astoria Gas Turbine Power,55243,CT4-1B,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2210,NY,Astoria Gas Turbine Power,55243,CT4-2A,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2211,NY,Astoria Gas Turbine Power,55243,CT4-2A,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2212,NY,Astoria Gas Turbine Power,55243,CT4-2A,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2213,NY,Astoria Gas Turbine Power,55243,CT4-2A,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2214,NY,Astoria Gas Turbine Power,55243,CT4-2A,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2215,NY,Astoria Gas Turbine Power,55243,CT4-2A,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2216,NY,Astoria Gas Turbine Power,55243,CT4-2A,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2217,NY,Astoria Gas Turbine Power,55243,CT4-2B,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2218,NY,Astoria Gas Turbine Power,55243,CT4-2B,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2219,NY,Astoria Gas Turbine Power,55243,CT4-2B,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2220,NY,Astoria Gas Turbine Power,55243,CT4-2B,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2221,NY,Astoria Gas Turbine Power,55243,CT4-2B,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2222,NY,Astoria Gas Turbine Power,55243,CT4-2B,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2223,NY,Astoria Gas Turbine Power,55243,CT4-2B,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2224,NY,Astoria Gas Turbine Power,55243,CT4-3A,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2225,NY,Astoria Gas Turbine Power,55243,CT4-3A,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2226,NY,Astoria Gas Turbine Power,55243,CT4-3A,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2227,NY,Astoria Gas Turbine Power,55243,CT4-3A,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2228,NY,Astoria Gas Turbine Power,55243,CT4-3A,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2229,NY,Astoria Gas Turbine Power,55243,CT4-3A,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2230,NY,Astoria Gas Turbine Power,55243,CT4-3A,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2231,NY,Astoria Gas Turbine Power,55243,CT4-3B,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2232,NY,Astoria Gas Turbine Power,55243,CT4-3B,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2233,NY,Astoria Gas Turbine Power,55243,CT4-3B,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2234,NY,Astoria Gas Turbine Power,55243,CT4-3B,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2235,NY,Astoria Gas Turbine Power,55243,CT4-3B,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2236,NY,Astoria Gas Turbine Power,55243,CT4-3B,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2237,NY,Astoria Gas Turbine Power,55243,CT4-3B,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2238,NY,Astoria Gas Turbine Power,55243,CT4-4A,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2239,NY,Astoria Gas Turbine Power,55243,CT4-4A,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2240,NY,Astoria Gas Turbine Power,55243,CT4-4A,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2241,NY,Astoria Gas Turbine Power,55243,CT4-4A,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2242,NY,Astoria Gas Turbine Power,55243,CT4-4A,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2243,NY,Astoria Gas Turbine Power,55243,CT4-4A,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2244,NY,Astoria Gas Turbine Power,55243,CT4-4A,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2245,NY,Astoria Gas Turbine Power,55243,CT4-4B,2009,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Started Apr 02, 2009)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2246,NY,Astoria Gas Turbine Power,55243,CT4-4B,2010,"Astoria Energy, LLC","Lyhus, Christian   (604674) (Ended Mar 16, 2010)<br>Robertson, John P (603905) (Started Mar 16, 2010)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2247,NY,Astoria Gas Turbine Power,55243,CT4-4B,2011,"Astoria Energy, LLC","Robertson, John P (603905) (Ended Sep 28, 2011)<br>Cartagena, Orlando L (500603) (Started Sep 28, 2011)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2248,NY,Astoria Gas Turbine Power,55243,CT4-4B,2012,"Astoria Energy, LLC","Cartagena, Orlando L (500603) (Ended Aug 22, 2012)<br>Colucci, John Christian  (606772) (Started Aug 22, 2012) (Ended Dec 19, 2012)<br>Cartagena, Orlando L (500603) (Started Dec 19, 2012)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2249,NY,Astoria Gas Turbine Power,55243,CT4-4B,2013,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2250,NY,Astoria Gas Turbine Power,55243,CT4-4B,2014,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2251,NY,Astoria Gas Turbine Power,55243,CT4-4B,2015,"Astoria Energy, LLC","Cartagena, Orlando L (500603)",NY081,40.7864,-73.9133,Pipeline Natural Gas,06/01/1970
2252,NY,Astoria Generating Station,8906,20,2009,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,01/01/1953
2253,NY,Astoria Generating Station,8906,20,2010,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,01/01/1953
2254,NY,Astoria Generating Station,8906,20,2011,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,01/01/1953
2255,NY,Astoria Generating Station,8906,20,2012,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,01/01/1953
2256,NY,Astoria Generating Station,8906,20,2013,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,01/01/1953
2257,NY,Astoria Generating Station,8906,20,2014,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,01/01/1953
2258,NY,Astoria Generating Station,8906,20,2015,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,01/01/1953
2259,NY,Astoria Generating Station,8906,31RH,2009,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Residual Oil,09/01/1958
2260,NY,Astoria Generating Station,8906,31RH,2010,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Residual Oil,09/01/1958
2261,NY,Astoria Generating Station,8906,31RH,2011,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2262,NY,Astoria Generating Station,8906,31RH,2012,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2263,NY,Astoria Generating Station,8906,31RH,2013,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2264,NY,Astoria Generating Station,8906,31RH,2014,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2265,NY,Astoria Generating Station,8906,31RH,2015,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2266,NY,Astoria Generating Station,8906,32SH,2009,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Residual Oil,09/01/1958
2267,NY,Astoria Generating Station,8906,32SH,2010,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Residual Oil,09/01/1958
2268,NY,Astoria Generating Station,8906,32SH,2011,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2269,NY,Astoria Generating Station,8906,32SH,2012,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2270,NY,Astoria Generating Station,8906,32SH,2013,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2271,NY,Astoria Generating Station,8906,32SH,2014,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
2272,NY,Astoria Generating Station,8906,32SH,2015,"Astoria Generating Company, LP","Oliver, Andrew  (601740)",NY081,40.7869,-73.9122,Pipeline Natural Gas,09/01/1958
